Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
130886,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,24.4,
130887,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,33.7,
130888,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,42.2,
130889,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,41,
130890,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,18.4,
130891,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,20.7,
130892,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,24.2,
130893,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,20.4,
130894,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,17.2,
130895,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,17.2,
130896,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,13.3,
130897,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,15.5,
130898,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,16.6,
130899,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,22.3,
130900,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,31.6,
130901,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,20.6,
130902,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,30.6,
130903,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,44.8,
130904,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,15.3,
219978,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2010,06/01/2010,28.21,
130905,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,11.1,
130906,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,13.5,
130907,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,13,
130908,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,5.9,
130909,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,22,
130910,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,15.6,
130911,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,16.9,
130912,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,12.6,
130913,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,15,
130914,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,15.1,
130915,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,18.3,
130916,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,15.2,
130917,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,13.4,
130918,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,17.9,
130919,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,13,
130920,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,30.6,
130921,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,01/01/2005,18.5,
130922,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,20.2,
130923,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,17.8,
130924,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,15.2,
130925,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,19.8,
130926,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,30.8,
130927,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,19.6,
130928,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,18.3,
130929,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,15.7,
130930,650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,17.5,
130931,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,28.2,
130932,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,
130933,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,30.6,
130934,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,28.4,
130935,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,35.3,
130936,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,39,
130937,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,36.8,
130938,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,28.9,
130939,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,28.6,
130940,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,34.3,
130941,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,32.8,
130942,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,24.3,
130943,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,26.8,
130944,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,24,
130945,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,25.1,
130946,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,25.8,
130947,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,33.8,
130948,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,37.8,
130949,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,27.6,
130950,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,35.1,
130951,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,39,
130952,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,18.4,
130953,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,14.2,
130954,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,20.6,
130955,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,17.1,
130956,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,13.4,
130957,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,25.1,
130958,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,18.6,
130959,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,22.6,
130960,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,18.4,
130961,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,19.2,
130962,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,18.3,
130963,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,25.2,
130964,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,19.9,
130965,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,25.6,
130966,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,24.4,
154594,643,Traffic Density- Annual Vehicle Miles Traveled,million miles,per km2,CD,311,Bensonhurst (CD11),2005,01/01/2005,19.1,
130967,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,19.2,
130968,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,28.8,
130969,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,01/01/2005,25.5,
130970,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,25.9,
130971,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,27.1,
130972,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,23.9,
130973,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,25.7,
130974,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,31.3,
130975,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,29.3,
130976,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,22.4,
130977,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,21.8,
130978,651,PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older),Estimated Annual Rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,25.2,
130979,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,9.9,
130980,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,5.4,
130981,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,3.3,
130982,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,4.4,
130983,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,2.4,
130984,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,2.8,
130985,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,2.5,
130986,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,201,Greenpoint,2005-2007,01/01/2005,3.5,
130987,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,4.9,
130988,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,5.3,
130989,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,204,East New York,2005-2007,01/01/2005,3.5,
130990,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,205,Sunset Park,2005-2007,01/01/2005,3.8,
130991,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,206,Borough Park,2005-2007,01/01/2005,6.4,
130992,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,4.1,
130993,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,5.6,
130994,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,8.1,
130995,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,9.6,
130996,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,4,
130997,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,301,Washington Heights,2005-2007,01/01/2005,3.1,
130998,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,5,
130999,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,303,East Harlem,2005-2007,01/01/2005,4.7,
131000,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,304,Upper West Side,2005-2007,01/01/2005,4.2,
131001,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,305,Upper East Side,2005-2007,01/01/2005,4,
131002,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,4,
131003,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,3.2,
131004,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,3.1,
131005,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,3.9,
131006,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,3.8,
131007,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,3.8,
131008,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,402,West Queens,2005-2007,01/01/2005,3,
131009,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,5,
131010,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,4.8,
131011,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,6.7,
131012,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,4.9,
131013,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,407,Southwest Queens,2005-2007,01/01/2005,3.9,
131014,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,408,Jamaica,2005-2007,01/01/2005,5.5,
131015,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,409,Southeast Queens,2005-2007,01/01/2005,4.3,
131016,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,410,Rockaways,2005-2007,01/01/2005,11.7,
131017,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,501,Port Richmond,2005-2007,01/01/2005,5.6,
131018,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,8.7,
131019,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,503,Willowbrook,2005-2007,01/01/2005,9.3,
131020,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,7.5,
131021,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Citywide,1,New York City,2005-2007,01/01/2005,4.9,
131022,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,1,Bronx,2005-2007,01/01/2005,3.9,
131023,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,2,Brooklyn,2005-2007,01/01/2005,5.6,
131024,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,3,Manhattan,2005-2007,01/01/2005,3.9,
131025,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,4,Queens,2005-2007,01/01/2005,4.8,
131026,652,O3-Attributable Cardiac and Respiratory Deaths,Estimated Annual Rate,"per 100,000 residents",Borough,5,Staten Island,2005-2007,01/01/2005,7.8,
131027,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,68.3,
131028,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,114.5,
131029,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,115.8,
131030,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,114.6,
131031,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,159.6,
131032,653,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,171.2,
